"DATE_TIME" "LONGITUDE" "LATITUDE" "GEOHASH" "MINIMUM_SPEED" "MAXIMUM_SPEED" "AVERAGE_SPEED" "NUMBER_OF_VEHICLES"
"2021-03-02 04:00:00" 28.6578369140625 41.2454223632812 "sxk6sh" 45 124 82 30
"2021-03-01 05:00:00" 28.8775634765625 41.0861206054688 "sxk99p" 5 144 83 266
"2021-03-01 17:00:00" 28.5369873046875 41.0586547851562 "sxk396" 8 107 53 70
"2021-03-02 06:00:00" 28.2403564453125 41.0861206054688 "sxk1dx" 10 78 42 22
"2021-03-03 20:00:00" 29.1632080078125 41.0037231445312 "sxk9r8" 1 84 25 143
"2021-03-03 20:00:00" 29.2950439453125 40.9597778320312 "sxkc48" 6 129 43 105
"2021-03-02 13:00:00" 28.9105224609375 41.0476684570312 "sxk99b" 2 60 21 152
"2021-03-01 09:00:00" 29.1741943359375 41.0256958007812 "sxk9ru" 6 89 56 169
"2021-03-02 13:00:00" 29.0533447265625 41.1465454101562 "sxkdj4" 6 75 35 28
"2021-03-02 21:00:00" 29.1961669921875 40.9158325195312 "sxkbb2" 6 86 30 62
"2021-03-02 04:00:00" 29.1082763671875 41.0696411132812 "sxk9wk" 66 138 98 70
"2021-03-01 10:00:00" 28.6798095703125 41.1904907226562 "sxk6kd" 30 68 49 14
"2021-03-04 21:00:00" 29.3060302734375 40.8499145507812 "sxkb6u" 35 124 87 18
"2021-03-01 14:00:00" 28.7347412109375 41.1795043945312 "sxk6mb" 13 114 70 73
"2021-03-04 16:00:00" 28.6468505859375 41.0092163085938 "sxk37c" 10 78 60 20
"2021-03-02 20:00:00" 28.8665771484375 41.1135864257812 "sxk9bu" 6 85 50 38
"2021-03-01 04:00:00" 28.9764404296875 41.1026000976562 "sxk9g6" 25 154 78 62
"2021-03-03 07:00:00" 29.2950439453125 40.9487915039062 "sxkbfw" 3 59 33 79
"2021-03-03 17:00:00" 28.8665771484375 41.0806274414062 "sxk98y" 3 85 50 83
"2021-03-04 16:00:00" 29.1302490234375 41.1355590820312 "sxkdnb" 28 94 64 20
"2021-03-03 17:00:00" 28.6358642578125 41.2399291992188 "sxk6ee" 64 179 95 33
"2021-03-03 05:00:00" 28.8775634765625 41.0092163085938 "sxk931" 3 97 34 45
"2021-03-04 19:00:00" 28.9654541015625 41.1135864257812 "sxk9gh" 16 84 45 28
"2021-03-01 13:00:00" 28.8995361328125 41.0476684570312 "sxk998" 3 84 18 100
"2021-03-01 16:00:00" 28.5040283203125 41.1245727539062 "sxk3bw" 50 138 90 18
"2021-03-03 12:00:00" 29.0753173828125 41.0531616210938 "sxk9t9" 8 52 24 52
"2021-03-04 05:00:00" 28.4930419921875 41.0641479492188 "sxk387" 61 103 83 20
"2021-03-01 23:00:00" 28.0316162109375 41.2564086914062 "sx7fty" 29 109 70 23
"2021-03-04 05:00:00" 29.1412353515625 40.9817504882812 "sxk9ph" 11 73 39 14
"2021-03-02 16:00:00" 27.9766845703125 41.3278198242188 "sx7ghe" 3 36 14 34
"2021-03-04 22:00:00" 29.1522216796875 40.9268188476562 "sxk8z6" 9 142 63 249
"2021-03-04 06:00:00" 29.2840576171875 41.0751342773438 "sxkcdm" 47 134 84 57
"2021-03-02 20:00:00" 29.0423583984375 41.1465454101562 "sxkdhf" 7 57 34 21
"2021-03-02 02:00:00" 28.0645751953125 41.2014770507812 "sx7fqs" 43 105 74 21
"2021-03-04 10:00:00" 29.0533447265625 40.9872436523438 "sxk9jj" 6 59 25 63
"2021-03-04 04:00:00" 28.3721923828125 41.0531616210938 "sxk1t9" 23 101 60 17
"2021-03-01 12:00:00" 28.4710693359375 41.2234497070312 "sxk4xb" 53 130 89 13
"2021-03-02 12:00:00" 28.4271240234375 41.0421752929688 "sxk1qz" 10 111 69 64
"2021-03-02 14:00:00" 28.9105224609375 41.0421752929688 "sxk93z" 2 93 40 355
"2021-03-04 18:00:00" 29.0863037109375 41.0696411132812 "sxk9tu" 6 65 27 29
"2021-03-03 05:00:00" 28.7677001953125 40.9817504882812 "sxk3ns" 36 108 71 102
"2021-03-03 22:00:00" 28.8885498046875 41.0916137695312 "sxk9c2" 6 168 74 216
"2021-03-01 13:00:00" 29.2620849609375 41.1520385742188 "sxkf1g" 72 149 90 23
"2021-03-02 14:00:00" 28.9654541015625 41.0806274414062 "sxk9en" 5 109 42 173
"2021-03-02 22:00:00" 28.9874267578125 41.0311889648438 "sxk97t" 5 70 39 17
"2021-03-02 00:00:00" 28.9874267578125 41.1080932617188 "sxk9ge" 13 76 51 37
"2021-03-04 08:00:00" 28.7896728515625 40.9982299804688 "sxk3pp" 2 30 14 57
"2021-03-01 19:00:00" 28.9654541015625 41.1026000976562 "sxk9g4" 2 86 20 388
"2021-03-01 15:00:00" 29.1302490234375 41.1245727539062 "sxk9yy" 23 77 41 21
"2021-03-03 18:00:00" 28.9215087890625 41.0476684570312 "sxk9d0" 3 40 17 75
"2021-03-01 01:00:00" 29.2730712890625 41.0476684570312 "sxkcd0" 45 106 73 105
"2021-03-02 12:00:00" 29.1632080078125 41.0037231445312 "sxk9r8" 1 74 25 227
"2021-03-02 03:00:00" 29.3389892578125 40.8279418945312 "sxkb78" 21 113 72 38
"2021-03-02 07:00:00" 28.7786865234375 41.1135864257812 "sxk3yu" 25 57 44 14
"2021-03-04 17:00:00" 29.1632080078125 40.9597778320312 "sxk9p8" 21 60 41 33
"2021-03-03 00:00:00" 28.8885498046875 40.9982299804688 "sxk91r" 9 116 41 28
"2021-03-03 15:00:00" 29.2840576171875 41.0971069335938 "sxkcf3" 23 146 76 108
"2021-03-03 10:00:00" 28.7237548828125 40.9872436523438 "sxk3jt" 2 83 25 340
"2021-03-02 16:00:00" 29.1302490234375 40.9213256835938 "sxk8yc" 6 83 28 139
"2021-03-03 07:00:00" 29.1412353515625 40.9378051757812 "sxk8zh" 2 103 34 470
"2021-03-03 06:00:00" 28.7896728515625 41.0916137695312 "sxk3z0" 4 84 41 91
"2021-03-02 07:00:00" 28.4710693359375 41.1300659179688 "sxk1zz" 3 81 47 37
"2021-03-01 14:00:00" 29.0863037109375 40.9927368164062 "sxk9jy" 1 50 22 77
"2021-03-03 22:00:00" 28.8665771484375 41.0202026367188 "sxk92g" 2 72 22 40
"2021-03-03 14:00:00" 29.2291259765625 40.9927368164062 "sxkc1n" 35 83 53 23
"2021-03-03 01:00:00" 29.2950439453125 40.8499145507812 "sxkb6s" 28 129 72 78
"2021-03-02 15:00:00" 29.0863037109375 40.9982299804688 "sxk9jz" 2 48 18 75
"2021-03-03 00:00:00" 28.8116455078125 41.2399291992188 "sxk6xe" 10 136 62 57
"2021-03-04 19:00:00" 28.7017822265625 41.0586547851562 "sxk3t4" 1 127 55 492
"2021-03-02 05:00:00" 28.9215087890625 41.0916137695312 "sxk9f0" 8 165 68 158
"2021-03-01 17:00:00" 29.0203857421875 40.9872436523438 "sxk9hm" 4 34 16 19
"2021-03-01 12:00:00" 29.2620849609375 40.8773803710938 "sxkb9c" 4 90 37 237
"2021-03-01 19:00:00" 29.2510986328125 40.9762573242188 "sxkc1e" 6 128 46 209
"2021-03-02 15:00:00" 28.8226318359375 41.0586547851562 "sxk3xf" 2 65 35 115
"2021-03-04 07:00:00" 28.9324951171875 41.0916137695312 "sxk9f2" 6 127 66 618
"2021-03-03 11:00:00" 28.5589599609375 41.0256958007812 "sxk33u" 6 89 44 85
"2021-03-01 16:00:00" 29.3939208984375 40.7949829101562 "sxkbhf" 22 126 80 315
"2021-03-02 11:00:00" 29.3719482421875 40.8828735351562 "sxkbs6" 54 146 86 136
"2021-03-02 12:00:00" 28.1634521484375 41.1300659179688 "sxk1bz" 62 149 88 109
"2021-03-04 09:00:00" 29.1741943359375 41.1959838867188 "sxkdrg" 62 185 95 163
"2021-03-01 02:00:00" 29.1302490234375 40.9432983398438 "sxk8yv" 7 186 85 30
"2021-03-03 06:00:00" 28.4490966796875 41.0311889648438 "sxk1rm" 6 116 69 117
"2021-03-01 07:00:00" 29.3829345703125 40.8004760742188 "sxkbhe" 3 128 60 244
"2021-03-01 13:00:00" 28.8995361328125 41.1575317382812 "sxkd1s" 40 116 70 77
"2021-03-02 06:00:00" 28.7237548828125 41.2069702148438 "sxk6mt" 12 93 50 66
"2021-03-02 15:00:00" 29.1412353515625 41.0256958007812 "sxk9rh" 14 49 30 12
"2021-03-01 20:00:00" 29.3609619140625 40.8993530273438 "sxkbsj" 60 88 73 26
"2021-03-02 21:00:00" 28.8446044921875 41.1190795898438 "sxk9bm" 23 96 58 45
"2021-03-04 06:00:00" 29.4268798828125 40.8279418945312 "sxkbm8" 75 147 103 17
"2021-03-02 10:00:00" 29.4158935546875 41.1080932617188 "sxkcv7" 28 98 66 17
"2021-03-02 01:00:00" 28.7896728515625 41.0751342773438 "sxk3xj" 10 78 44 15
"2021-03-01 11:00:00" 28.5809326171875 41.2014770507812 "sxk66k" 64 119 87 17
"2021-03-04 08:00:00" 28.6468505859375 41.2783813476562 "sxk6gf" 29 109 75 25
"2021-03-03 13:00:00" 28.9105224609375 41.1410522460938 "sxkd1c" 45 106 74 158
"2021-03-01 12:00:00" 28.1524658203125 41.1300659179688 "sxk1bx" 60 135 92 50
"2021-03-04 16:00:00" 28.8226318359375 41.0037231445312 "sxk3rb" 4 70 21 91
"2021-03-02 22:00:00" 28.4930419921875 41.0586547851562 "sxk386" 57 136 87 105
"2021-03-04 05:00:00" 28.9984130859375 41.0971069335938 "sxk9gc" 6 57 30 16
"2021-03-02 12:00:00" 29.3060302734375 41.0641479492188 "sxkcdg" 44 125 75 49
"2021-03-01 23:00:00" 29.1851806640625 40.9048461914062 "sxkb8n" 2 61 27 31
"2021-03-04 09:00:00" 28.9105224609375 41.0092163085938 "sxk93c" 1 58 24 75
"2021-03-02 12:00:00" 28.9324951171875 41.1355590820312 "sxkd42" 32 103 70 168
"2021-03-04 01:00:00" 28.4490966796875 41.0531616210938 "sxk1x3" 52 121 81 40
"2021-03-02 13:00:00" 27.9876708984375 41.0092163085938 "sx7ckc" 37 93 74 11
"2021-03-03 07:00:00" 29.4378662109375 40.9323120117188 "sxkbvg" 13 162 94 24
"2021-03-03 21:00:00" 29.0972900390625 40.9927368164062 "sxk9nn" 6 57 32 27
"2021-03-01 21:00:00" 29.0533447265625 41.0202026367188 "sxk9m5" 7 102 60 183
"2021-03-01 19:00:00" 28.9654541015625 41.0586547851562 "sxk9e4" 1 111 27 361
"2021-03-04 10:00:00" 29.3280029296875 40.9048461914062 "sxkbeq" 47 102 70 67
"2021-03-03 00:00:00" 28.7896728515625 41.0861206054688 "sxk3xp" 8 69 39 12
"2021-03-02 01:00:00" 28.8116455078125 41.2399291992188 "sxk6xe" 3 106 55 56
"2021-03-02 21:00:00" 28.5809326171875 41.1026000976562 "sxk3f6" 40 135 82 41
"2021-03-03 12:00:00" 28.8885498046875 41.1740112304688 "sxkd1r" 5 115 45 92
"2021-03-02 21:00:00" 29.3939208984375 40.9323120117188 "sxkbug" 43 164 89 73
"2021-03-02 18:00:00" 28.4710693359375 41.1300659179688 "sxk1zz" 8 76 43 36
"2021-03-02 17:00:00" 28.4490966796875 41.1630249023438 "sxk4pm" 27 70 50 19
"2021-03-03 21:00:00" 29.1302490234375 40.9268188476562 "sxk8yf" 6 79 29 52
"2021-03-03 09:00:00" 28.7677001953125 40.9872436523438 "sxk3nt" 1 98 27 437
"2021-03-02 18:00:00" 29.0093994140625 41.1685180664062 "sxkdhn" 34 83 49 14
"2021-03-03 18:00:00" 29.0533447265625 40.9652709960938 "sxk9j1" 3 44 15 47
"2021-03-04 19:00:00" 29.0972900390625 40.9927368164062 "sxk9nn" 8 60 29 60
"2021-03-04 10:00:00" 28.8006591796875 41.0202026367188 "sxk3r7" 6 81 22 65
"2021-03-03 19:00:00" 28.3612060546875 41.0586547851562 "sxk1t6" 29 111 67 56
"2021-03-04 01:00:00" 29.2181396484375 40.9762573242188 "sxkc0g" 13 143 67 76
"2021-03-04 10:00:00" 28.8555908203125 41.0202026367188 "sxk92e" 2 51 16 44
"2021-03-02 16:00:00" 28.8446044921875 41.0366821289062 "sxk92q" 2 56 23 146
"2021-03-01 08:00:00" 28.2403564453125 41.1355590820312 "sxk448" 18 128 88 26
"2021-03-04 15:00:00" 28.9215087890625 41.0586547851562 "sxk9d4" 1 47 19 70
"2021-03-02 12:00:00" 28.4710693359375 41.0256958007812 "sxk1ru" 34 140 72 82
"2021-03-03 19:00:00" 29.1851806640625 41.0531616210938 "sxkc81" 81 147 115 21
"2021-03-04 14:00:00" 28.2403564453125 41.0806274414062 "sxk1dw" 3 103 43 104
"2021-03-01 07:00:00" 29.3829345703125 40.8828735351562 "sxkbsd" 22 131 76 418
"2021-03-02 19:00:00" 28.8555908203125 41.1190795898438 "sxk9bt" 5 100 48 86
"2021-03-01 13:00:00" 29.1522216796875 40.9213256835938 "sxk8z3" 3 72 26 193
"2021-03-03 11:00:00" 28.7347412109375 41.2454223632812 "sxk6tu" 33 158 82 140
"2021-03-03 22:00:00" 29.1082763671875 40.9817504882812 "sxk9nk" 3 123 37 54
"2021-03-01 09:00:00" 29.1302490234375 41.0202026367188 "sxk9qg" 1 61 20 170
"2021-03-02 10:00:00" 28.9874267578125 41.0641479492188 "sxk9ee" 2 74 19 297
"2021-03-04 17:00:00" 28.8995361328125 41.0037231445312 "sxk938" 3 89 24 183
"2021-03-03 14:00:00" 28.3941650390625 41.0641479492188 "sxk1w5" 59 124 88 77
"2021-03-02 14:00:00" 29.2950439453125 40.8718872070312 "sxkbd8" 10 131 81 133
"2021-03-04 09:00:00" 28.8885498046875 41.1740112304688 "sxkd1r" 6 109 46 61
"2021-03-04 12:00:00" 28.4710693359375 41.1410522460938 "sxk4pc" 25 91 56 16
"2021-03-03 01:00:00" 28.7677001953125 41.2399291992188 "sxk6we" 71 89 81 11
"2021-03-01 07:00:00" 28.8336181640625 40.9982299804688 "sxk90p" 2 43 15 83
"2021-03-03 15:00:00" 29.1192626953125 41.0641479492188 "sxk9we" 6 106 59 129
"2021-03-03 21:00:00" 28.5260009765625 41.1026000976562 "sxk3c4" 53 158 88 105
"2021-03-01 19:00:00" 29.2401123046875 40.8883666992188 "sxkb97" 2 88 32 570
"2021-03-01 08:00:00" 28.8885498046875 41.0256958007812 "sxk93k" 12 68 39 28
"2021-03-03 08:00:00" 28.6358642578125 41.0147094726562 "sxk37d" 11 85 58 135
"2021-03-04 10:00:00" 29.1082763671875 41.0147094726562 "sxk9q6" 6 89 30 54
"2021-03-04 10:00:00" 29.2291259765625 41.0421752929688 "sxkc3p" 68 158 104 24
"2021-03-02 18:00:00" 29.2181396484375 41.0037231445312 "sxkc2b" 2 62 18 136
"2021-03-02 10:00:00" 28.9654541015625 41.2289428710938 "sxkde1" 58 144 87 69
"2021-03-01 13:00:00" 29.1961669921875 41.0092163085938 "sxkc23" 2 66 27 118
"2021-03-02 22:00:00" 29.0313720703125 41.2289428710938 "sxkds9" 42 95 80 46
"2021-03-04 20:00:00" 28.8665771484375 41.1904907226562 "sxkd2f" 24 135 83 76
"2021-03-01 00:00:00" 28.6468505859375 41.0147094726562 "sxk37f" 14 117 68 50
"2021-03-01 22:00:00" 29.4268798828125 40.9323120117188 "sxkbve" 46 128 77 38
"2021-03-02 02:00:00" 29.2840576171875 41.0531616210938 "sxkcd3" 40 88 62 12
"2021-03-02 03:00:00" 28.6798095703125 41.0037231445312 "sxk3k8" 6 93 59 48
"2021-03-02 19:00:00" 28.7677001953125 41.0586547851562 "sxk3wd" 30 89 50 20
"2021-03-01 10:00:00" 29.2071533203125 40.9048461914062 "sxkb8w" 3 121 42 408
"2021-03-03 07:00:00" 29.2291259765625 41.1795043945312 "sxkf30" 71 143 95 34
"2021-03-03 10:00:00" 28.9215087890625 41.0696411132812 "sxk9dh" 5 85 45 98
"2021-03-02 13:00:00" 29.0423583984375 41.0476684570312 "sxk9sb" 6 46 18 12
"2021-03-04 09:00:00" 28.9764404296875 41.1190795898438 "sxk9gm" 10 81 43 36
"2021-03-04 20:00:00" 29.0643310546875 41.0696411132812 "sxk9tk" 11 52 29 23
"2021-03-01 23:00:00" 28.9215087890625 41.0147094726562 "sxk964" 2 72 31 13
"2021-03-02 07:00:00" 28.4930419921875 41.1300659179688 "sxk3br" 65 124 96 33
"2021-03-01 13:00:00" 28.6358642578125 41.2399291992188 "sxk6ee" 76 143 92 35
"2021-03-01 17:00:00" 28.8555908203125 40.9817504882812 "sxk90s" 1 72 33 72
"2021-03-01 09:00:00" 29.0423583984375 40.9927368164062 "sxk9hy" 1 100 37 108
"2021-03-01 07:00:00" 28.2623291015625 41.1026000976562 "sxk1g4" 16 113 67 12
"2021-03-04 18:00:00" 28.4600830078125 41.0256958007812 "sxk1rs" 17 115 74 36
"2021-03-01 12:00:00" 29.3060302734375 41.0037231445312 "sxkc6b" 67 113 86 39
"2021-03-03 07:00:00" 28.0206298828125 41.2838745117188 "sx7fve" 23 90 59 27
"2021-03-03 07:00:00" 28.8446044921875 41.1080932617188 "sxk9b7" 16 90 44 64
"2021-03-04 17:00:00" 29.0753173828125 40.9542846679688 "sxk8vx" 18 71 47 21
"2021-03-03 13:00:00" 29.0313720703125 40.9927368164062 "sxk9hw" 1 67 20 126
"2021-03-01 08:00:00" 29.1961669921875 40.9158325195312 "sxkbb2" 6 55 23 85
"2021-03-04 06:00:00" 29.3609619140625 40.8279418945312 "sxkbk0" 21 131 84 121
"2021-03-04 13:00:00" 28.4381103515625 41.0366821289062 "sxk1rn" 7 120 50 106
"2021-03-02 05:00:00" 28.1304931640625 41.1685180664062 "sxk40n" 22 127 77 35
"2021-03-01 14:00:00" 28.0865478515625 41.0586547851562 "sx7cx4" 36 135 83 22
"2021-03-02 02:00:00" 28.8116455078125 41.1300659179688 "sxk3zx" 35 115 75 43
"2021-03-04 19:00:00" 29.0643310546875 41.0531616210938 "sxk9t3" 6 81 25 23
"2021-03-02 15:00:00" 28.2403564453125 41.0751342773438 "sxk1dt" 5 79 40 53
"2021-03-03 01:00:00" 28.9434814453125 41.0092163085938 "sxk969" 16 89 41 13
"2021-03-03 02:00:00" 28.6798095703125 41.0366821289062 "sxk3kw" 17 81 50 18
"2021-03-02 00:00:00" 29.2181396484375 40.9817504882812 "sxkc0u" 7 159 70 139
"2021-03-01 20:00:00" 28.8995361328125 41.0751342773438 "sxk99t" 2 54 17 180
"2021-03-03 10:00:00" 29.1082763671875 40.9762573242188 "sxk9n7" 2 54 25 106
"2021-03-04 01:00:00" 28.6468505859375 41.2454223632812 "sxk6eu" 67 128 85 48
"2021-03-03 02:00:00" 28.6358642578125 41.0861206054688 "sxk3ex" 18 114 58 57
"2021-03-02 21:00:00" 29.0753173828125 41.0311889648438 "sxk9mt" 8 69 28 52
"2021-03-02 00:00:00" 29.1741943359375 40.9982299804688 "sxk9pz" 9 69 33 19
"2021-03-03 03:00:00" 29.1082763671875 40.9762573242188 "sxk9n7" 6 50 25 11
"2021-03-03 06:00:00" 29.0533447265625 41.1135864257812 "sxk9vh" 3 76 29 41
"2021-03-02 20:00:00" 28.8665771484375 41.0641479492188 "sxk98g" 1 81 37 109
"2021-03-04 05:00:00" 29.1522216796875 41.0476684570312 "sxk9x2" 36 129 89 28
"2021-03-03 07:00:00" 29.1192626953125 41.1135864257812 "sxk9ys" 22 94 70 42
"2021-03-04 17:00:00" 28.8775634765625 41.1740112304688 "sxkd1p" 40 122 80 110
"2021-03-01 14:00:00" 29.1192626953125 41.0202026367188 "sxk9qe" 2 105 30 355
"2021-03-01 17:00:00" 29.2950439453125 41.1026000976562 "sxkcfd" 36 151 88 141
"2021-03-04 13:00:00" 28.9984130859375 41.0751342773438 "sxk9ev" 2 49 18 90
"2021-03-01 17:00:00" 28.4600830078125 41.1685180664062 "sxk4pw" 72 130 102 15
"2021-03-01 17:00:00" 28.9324951171875 41.0916137695312 "sxk9f2" 2 109 45 472
"2021-03-03 07:00:00" 28.6029052734375 41.2069702148438 "sxk66v" 61 90 80 14
"2021-03-01 23:00:00" 29.3719482421875 40.8389282226562 "sxkbk6" 59 126 88 149
"2021-03-04 02:00:00" 29.1741943359375 41.0202026367188 "sxk9rg" 8 93 56 20
"2021-03-04 07:00:00" 28.7457275390625 41.0476684570312 "sxk3w0" 26 73 51 22
"2021-03-02 21:00:00" 29.1082763671875 40.9927368164062 "sxk9nq" 7 131 69 168
"2021-03-02 19:00:00" 29.0313720703125 41.0586547851562 "sxk9sd" 6 71 31 42
"2021-03-04 05:00:00" 29.0423583984375 41.1630249023438 "sxkdhv" 9 54 32 14
"2021-03-02 12:00:00" 28.3721923828125 41.0641479492188 "sxk1te" 24 93 56 15
"2021-03-01 05:00:00" 28.8446044921875 41.0147094726562 "sxk926" 2 87 33 147
"2021-03-04 01:00:00" 28.6248779296875 41.0531616210938 "sxk3e3" 34 88 50 15
"2021-03-01 03:00:00" 28.7457275390625 41.0586547851562 "sxk3w4" 11 125 55 32
"2021-03-03 22:00:00" 29.1522216796875 40.9432983398438 "sxk8zm" 8 75 31 30
"2021-03-04 11:00:00" 28.9544677734375 41.1080932617188 "sxk9fg" 39 103 75 94
"2021-03-01 12:00:00" 28.7786865234375 41.0311889648438 "sxk3qv" 6 62 27 27
"2021-03-01 15:00:00" 28.4930419921875 41.0586547851562 "sxk386" 63 145 88 142
"2021-03-03 13:00:00" 28.9105224609375 41.1685180664062 "sxkd1y" 13 69 43 22
"2021-03-03 18:00:00" 29.1522216796875 41.0037231445312 "sxk9r2" 2 55 19 131
"2021-03-03 16:00:00" 28.8775634765625 41.0806274414062 "sxk99n" 1 131 48 375
"2021-03-03 01:00:00" 28.8226318359375 41.0202026367188 "sxk3rg" 10 56 33 13
"2021-03-01 14:00:00" 28.8665771484375 41.0531616210938 "sxk98c" 2 109 36 346
"2021-03-04 14:00:00" 28.4820556640625 41.1355590820312 "sxk600" 69 129 87 22
"2021-03-01 13:00:00" 28.8555908203125 41.0586547851562 "sxk98d" 3 94 22 85
"2021-03-04 22:00:00" 29.1192626953125 40.9927368164062 "sxk9nw" 11 143 71 92
"2021-03-03 06:00:00" 29.3389892578125 40.9872436523438 "sxkc5t" 51 122 83 53
"2021-03-01 00:00:00" 28.8995361328125 41.0421752929688 "sxk93x" 7 132 59 53
"2021-03-02 16:00:00" 29.0753173828125 40.9982299804688 "sxk9jx" 3 70 27 123
"2021-03-04 20:00:00" 28.8665771484375 41.1849975585938 "sxkd2c" 53 154 86 84
"2021-03-03 13:00:00" 28.7457275390625 41.1849975585938 "sxk6q1" 2 33 15 30
"2021-03-02 00:00:00" 28.6468505859375 41.0806274414062 "sxk3ey" 31 136 84 56
"2021-03-01 15:00:00" 28.9654541015625 41.0806274414062 "sxk9en" 5 103 45 154
"2021-03-01 10:00:00" 29.0753173828125 40.9817504882812 "sxk9js" 3 46 21 110
"2021-03-01 09:00:00" 29.1412353515625 40.9762573242188 "sxk9p5" 2 87 28 136
"2021-03-04 17:00:00" 28.9215087890625 41.0037231445312 "sxk960" 6 78 30 69
"2021-03-04 16:00:00" 29.1741943359375 40.9323120117188 "sxk8zg" 9 40 23 13
"2021-03-03 07:00:00" 28.4271240234375 41.1740112304688 "sxk4nz" 47 109 76 22
"2021-03-03 00:00:00" 28.8116455078125 41.1685180664062 "sxk6pw" 52 130 84 97
"2021-03-01 08:00:00" 28.0426025390625 41.1959838867188 "sx7fq5" 59 162 96 29
"2021-03-04 20:00:00" 29.2401123046875 40.8828735351562 "sxkb96" 9 104 37 209
"2021-03-03 13:00:00" 29.2071533203125 40.9872436523438 "sxkc0t" 7 73 44 104
"2021-03-03 19:00:00" 29.1412353515625 41.0037231445312 "sxk9r0" 3 57 24 97
"2021-03-04 23:00:00" 27.9766845703125 41.3278198242188 "sx7ghe" 2 55 23 34
"2021-03-04 09:00:00" 29.0423583984375 41.1245727539062 "sxk9uy" 15 72 39 27
"2021-03-01 17:00:00" 29.1522216796875 41.0311889648438 "sxk9rm" 5 42 25 24
"2021-03-04 10:00:00" 28.3502197265625 41.1575317382812 "sxk4jh" 57 192 96 60
"2021-03-04 13:00:00" 28.0206298828125 41.2014770507812 "sx7fms" 62 162 93 54
"2021-03-01 11:00:00" 29.2950439453125 40.8718872070312 "sxkbd8" 23 131 86 111
"2021-03-04 08:00:00" 29.2730712890625 41.0421752929688 "sxkc6p" 6 150 66 168
"2021-03-04 00:00:00" 28.8006591796875 41.0311889648438 "sxk3rm" 6 66 31 47
"2021-03-01 00:00:00" 28.8665771484375 41.0421752929688 "sxk92z" 4 58 25 29
"2021-03-04 00:00:00" 28.8555908203125 41.0421752929688 "sxk92x" 4 47 24 49
"2021-03-01 13:00:00" 29.3829345703125 41.0971069335938 "sxkcu9" 40 106 78 22
"2021-03-03 18:00:00" 28.8775634765625 41.0037231445312 "sxk930" 2 93 23 95
"2021-03-01 11:00:00" 28.8665771484375 41.0092163085938 "sxk92c" 5 49 21 74
"2021-03-01 18:00:00" 28.6688232421875 41.0476684570312 "sxk3s2" 1 71 17 100
"2021-03-01 13:00:00" 28.8885498046875 41.0641479492188 "sxk997" 3 108 35 199
"2021-03-03 18:00:00" 29.2291259765625 40.9927368164062 "sxkc1n" 33 76 55 35
"2021-03-02 14:00:00" 29.1082763671875 41.0147094726562 "sxk9q6" 7 59 23 41
"2021-03-03 13:00:00" 28.0426025390625 41.2454223632812 "sx7fwh" 53 126 81 40
"2021-03-01 00:00:00" 29.2401123046875 40.8883666992188 "sxkb97" 10 144 70 134
"2021-03-02 06:00:00" 28.8665771484375 41.0641479492188 "sxk98g" 2 107 32 90
"2021-03-04 05:00:00" 28.8446044921875 41.0531616210938 "sxk983" 1 78 25 100
"2021-03-04 07:00:00" 29.0203857421875 41.1245727539062 "sxk9uq" 3 100 51 140
"2021-03-04 08:00:00" 29.0533447265625 41.1080932617188 "sxk9v5" 6 81 39 55
"2021-03-01 17:00:00" 28.9654541015625 41.1245727539062 "sxk9gn" 10 80 36 24
"2021-03-04 06:00:00" 28.8336181640625 41.2234497070312 "sxkd80" 17 129 81 147
"2021-03-01 07:00:00" 29.1522216796875 41.0256958007812 "sxk9rk" 2 50 24 59
"2021-03-01 03:00:00" 28.9654541015625 41.0806274414062 "sxk9en" 37 120 87 13
"2021-03-01 06:00:00" 29.1632080078125 41.0202026367188 "sxk9re" 6 65 31 92
"2021-03-01 08:00:00" 29.1522216796875 40.9597778320312 "sxk9p2" 9 67 33 25
"2021-03-04 06:00:00" 29.2510986328125 40.9707641601562 "sxkc1d" 1 134 48 325
"2021-03-01 15:00:00" 28.8665771484375 41.2344360351562 "sxkd8f" 66 143 90 35
"2021-03-02 16:00:00" 29.1412353515625 40.9487915039062 "sxk8zn" 14 47 33 16
"2021-03-04 19:00:00" 29.0313720703125 41.1410522460938 "sxkdh9" 6 103 35 134
"2021-03-04 22:00:00" 29.3170166015625 41.0751342773438 "sxkcej" 50 87 66 12
"2021-03-04 09:00:00" 28.8995361328125 40.9982299804688 "sxk91x" 3 47 22 71
"2021-03-01 13:00:00" 29.3280029296875 40.9432983398438 "sxkbgm" 45 127 87 66
"2021-03-04 23:00:00" 29.0423583984375 41.1135864257812 "sxk9uu" 11 90 44 16
"2021-03-01 11:00:00" 28.9984130859375 41.0421752929688 "sxk97z" 2 61 29 114
"2021-03-03 16:00:00" 28.7127685546875 41.2234497070312 "sxk6t2" 53 97 75 16
"2021-03-04 08:00:00" 29.0863037109375 41.0586547851562 "sxk9tf" 2 73 39 30
"2021-03-02 10:00:00" 29.0753173828125 41.2289428710938 "sxkdt9" 76 129 92 13
"2021-03-03 09:00:00" 28.9764404296875 41.1135864257812 "sxk9gk" 10 79 45 43
"2021-03-01 10:00:00" 29.4158935546875 40.9323120117188 "sxkbv7" 45 158 101 30
